"Plot Title: 14"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 9786027, SEN S/N: 9786027)","Coupler Attached (LGR S/N: 9786027)","Host Connected (LGR S/N: 9786027)","Stopped (LGR S/N: 9786027)","End Of File (LGR S/N: 9786027)"
529,2020/03/01 07:00:00 PM,21.282,,,,
530,2020/03/01 08:00:00 PM,21.187,,,,
531,2020/03/01 09:00:00 PM,15.569,,,,
532,2020/03/01 10:00:00 PM,10.651,,,,
533,2020/03/01 11:00:00 PM,10.455,,,,
534,2020/03/02 12:00:00 AM,10.259,,,,
535,2020/03/02 01:00:00 AM,10.357,,,,
536,2020/03/02 02:00:00 AM,10.259,,,,
537,2020/03/02 03:00:00 AM,10.259,,,,
538,2020/03/02 04:00:00 AM,10.259,,,,
539,2020/03/02 05:00:00 AM,10.357,,,,
540,2020/03/02 06:00:00 AM,10.259,,,,
541,2020/03/02 07:00:00 AM,10.357,,,,
542,2020/03/02 08:00:00 AM,10.357,,,,
543,2020/03/02 09:00:00 AM,16.046,,,,
544,2020/03/02 10:00:00 AM,20.996,,,,
545,2020/03/02 11:00:00 AM,21.473,,,,
546,2020/03/02 12:00:00 PM,21.378,,,,
547,2020/03/02 01:00:00 PM,21.378,,,,
548,2020/03/02 02:00:00 PM,21.378,,,,
549,2020/03/02 03:00:00 PM,21.378,,,,
550,2020/03/02 04:00:00 PM,21.378,,,,
551,2020/03/02 05:00:00 PM,21.378,,,,
552,2020/03/02 06:00:00 PM,21.378,,,,
553,2020/03/02 07:00:00 PM,21.187,,,,
554,2020/03/02 08:00:00 PM,21.091,,,,
555,2020/03/02 09:00:00 PM,15.569,,,,
556,2020/03/02 10:00:00 PM,10.651,,,,
557,2020/03/02 11:00:00 PM,10.357,,,,
558,2020/03/03 12:00:00 AM,10.357,,,,
559,2020/03/03 01:00:00 AM,10.357,,,,
560,2020/03/03 02:00:00 AM,10.259,,,,
561,2020/03/03 03:00:00 AM,10.259,,,,
562,2020/03/03 04:00:00 AM,10.357,,,,
563,2020/03/03 05:00:00 AM,10.357,,,,
564,2020/03/03 06:00:00 AM,10.357,,,,
565,2020/03/03 07:00:00 AM,10.357,,,,
566,2020/03/03 08:00:00 AM,10.455,,,,
567,2020/03/03 09:00:00 AM,16.046,,,,
568,2020/03/03 10:00:00 AM,20.996,,,,
569,2020/03/03 11:00:00 AM,21.282,,,,
570,2020/03/03 12:00:00 PM,21.378,,,,
571,2020/03/03 01:00:00 PM,21.282,,,,
572,2020/03/03 02:00:00 PM,21.569,,,,
573,2020/03/03 03:00:00 PM,21.569,,,,
574,2020/03/03 04:00:00 PM,21.569,,,,
575,2020/03/03 05:00:00 PM,21.569,,,,
576,2020/03/03 06:00:00 PM,21.569,,,,
577,2020/03/03 07:00:00 PM,21.473,,,,
578,2020/03/03 08:00:00 PM,21.282,,,,
579,2020/03/03 09:00:00 PM,15.473,,,,
580,2020/03/03 10:00:00 PM,10.553,,,,
581,2020/03/03 11:00:00 PM,10.357,,,,
582,2020/03/04 12:00:00 AM,10.357,,,,
583,2020/03/04 01:00:00 AM,10.259,,,,
584,2020/03/04 02:00:00 AM,10.357,,,,
585,2020/03/04 03:00:00 AM,10.357,,,,
586,2020/03/04 04:00:00 AM,10.357,,,,
587,2020/03/04 05:00:00 AM,10.259,,,,
588,2020/03/04 06:00:00 AM,10.357,,,,
589,2020/03/04 07:00:00 AM,10.357,,,,
590,2020/03/04 08:00:00 AM,10.357,,,,
591,2020/03/04 09:00:00 AM,16.332,,,,
592,2020/03/04 10:00:00 AM,21.378,,,,
593,2020/03/04 11:00:00 AM,21.569,,,,
594,2020/03/04 12:00:00 PM,21.569,,,,
595,2020/03/04 01:00:00 PM,21.664,,,,
596,2020/03/04 02:00:00 PM,21.664,,,,
597,2020/03/04 03:00:00 PM,21.664,,,,
598,2020/03/04 04:00:00 PM,21.664,,,,
599,2020/03/04 05:00:00 PM,21.664,,,,
600,2020/03/04 06:00:00 PM,21.664,,,,
601,2020/03/04 07:00:00 PM,21.569,,,,
602,2020/03/04 08:00:00 PM,21.378,,,,
603,2020/03/04 09:00:00 PM,15.473,,,,
604,2020/03/04 10:00:00 PM,10.651,,,,
605,2020/03/04 11:00:00 PM,10.357,,,,
606,2020/03/05 12:00:00 AM,10.455,,,,
607,2020/03/05 01:00:00 AM,10.357,,,,
608,2020/03/05 02:00:00 AM,10.357,,,,
609,2020/03/05 03:00:00 AM,10.455,,,,
610,2020/03/05 04:00:00 AM,10.357,,,,
611,2020/03/05 05:00:00 AM,10.357,,,,
612,2020/03/05 06:00:00 AM,10.357,,,,
613,2020/03/05 07:00:00 AM,10.357,,,,
614,2020/03/05 08:00:00 AM,10.455,,,,
615,2020/03/05 09:00:00 AM,16.332,,,,
616,2020/03/05 10:00:00 AM,20.996,,,,
617,2020/03/05 11:00:00 AM,20.710,,,,
618,2020/03/05 12:00:00 PM,20.805,,,,
619,2020/03/05 01:00:00 PM,20.805,,,,
620,2020/03/05 02:00:00 PM,20.805,,,,
621,2020/03/05 03:00:00 PM,20.805,,,,
622,2020/03/05 04:00:00 PM,20.805,,,,
623,2020/03/05 05:00:00 PM,20.805,,,,
624,2020/03/05 06:00:00 PM,20.805,,,,
625,2020/03/05 07:00:00 PM,20.805,,,,
626,2020/03/05 08:00:00 PM,20.805,,,,
627,2020/03/05 09:00:00 PM,18.331,,,,
628,2020/03/05 10:00:00 PM,14.038,,,,
629,2020/03/05 11:00:00 PM,11.041,,,,
630,2020/03/06 12:00:00 AM,10.455,,,,
631,2020/03/06 01:00:00 AM,10.357,,,,
632,2020/03/06 02:00:00 AM,10.259,,,,
633,2020/03/06 03:00:00 AM,10.161,,,,
634,2020/03/06 04:00:00 AM,10.259,,,,
635,2020/03/06 05:00:00 AM,10.259,,,,
636,2020/03/06 06:00:00 AM,10.161,,,,
637,2020/03/06 07:00:00 AM,10.259,,,,
638,2020/03/06 08:00:00 AM,10.259,,,,
639,2020/03/06 09:00:00 AM,12.013,,,,
640,2020/03/06 10:00:00 AM,16.427,,,,
641,2020/03/06 11:00:00 AM,20.138,,,,
642,2020/03/06 12:00:00 PM,20.615,,,,
643,2020/03/06 01:00:00 PM,20.710,,,,
644,2020/03/06 02:00:00 PM,20.805,,,,
645,2020/03/06 03:00:00 PM,20.805,,,,
646,2020/03/06 04:00:00 PM,20.901,,,,
647,2020/03/06 05:00:00 PM,20.901,,,,
648,2020/03/06 06:00:00 PM,20.901,,,,
649,2020/03/06 07:00:00 PM,20.805,,,,
650,2020/03/06 08:00:00 PM,20.805,,,,
651,2020/03/06 09:00:00 PM,18.331,,,,
652,2020/03/06 10:00:00 PM,13.942,,,,
653,2020/03/06 11:00:00 PM,11.041,,,,
654,2020/03/07 12:00:00 AM,10.553,,,,
655,2020/03/07 01:00:00 AM,10.357,,,,
656,2020/03/07 02:00:00 AM,10.259,,,,
657,2020/03/07 03:00:00 AM,10.259,,,,
658,2020/03/07 04:00:00 AM,10.259,,,,
659,2020/03/07 05:00:00 AM,10.259,,,,
660,2020/03/07 06:00:00 AM,10.259,,,,
661,2020/03/07 07:00:00 AM,10.259,,,,
662,2020/03/07 08:00:00 AM,10.259,,,,
663,2020/03/07 09:00:00 AM,12.013,,,,
664,2020/03/07 10:00:00 AM,16.427,,,,
665,2020/03/07 11:00:00 AM,20.138,,,,
666,2020/03/07 12:00:00 PM,20.615,,,,
667,2020/03/07 01:00:00 PM,20.805,,,,
668,2020/03/07 02:00:00 PM,20.805,,,,
669,2020/03/07 03:00:00 PM,20.901,,,,
670,2020/03/07 04:00:00 PM,20.901,,,,
671,2020/03/07 05:00:00 PM,20.805,,,,
672,2020/03/07 06:00:00 PM,20.996,,,,
673,2020/03/07 07:00:00 PM,20.901,,,,
674,2020/03/07 08:00:00 PM,20.996,,,,
675,2020/03/07 09:00:00 PM,17.950,,,,
676,2020/03/07 10:00:00 PM,13.365,,,,
677,2020/03/07 11:00:00 PM,10.651,,,,
678,2020/03/08 12:00:00 AM,10.357,,,,
679,2020/03/08 01:00:00 AM,10.259,,,,
680,2020/03/08 02:00:00 AM,10.259,,,,
681,2020/03/08 03:00:00 AM,10.161,,,,
682,2020/03/08 04:00:00 AM,10.259,,,,
683,2020/03/08 05:00:00 AM,10.259,,,,
684,2020/03/08 06:00:00 AM,10.259,,,,
685,2020/03/08 07:00:00 AM,10.259,,,,
686,2020/03/08 08:00:00 AM,10.259,,,,
687,2020/03/08 09:00:00 AM,12.304,,,,
688,2020/03/08 10:00:00 AM,16.999,,,,
689,2020/03/08 11:00:00 AM,20.615,,,,
690,2020/03/08 12:00:00 PM,20.901,,,,
691,2020/03/08 01:00:00 PM,20.996,,,,
692,2020/03/08 02:00:00 PM,20.996,,,,
693,2020/03/08 03:00:00 PM,20.996,,,,
694,2020/03/08 04:00:00 PM,20.996,,,,
695,2020/03/08 05:00:00 PM,20.996,,,,
696,2020/03/08 06:00:00 PM,20.996,,,,
697,2020/03/08 07:00:00 PM,20.901,,,,
698,2020/03/08 08:00:00 PM,20.901,,,,
699,2020/03/08 09:00:00 PM,17.950,,,,
700,2020/03/08 10:00:00 PM,13.365,,,,
701,2020/03/08 11:00:00 PM,10.651,,,,
702,2020/03/09 12:00:00 AM,10.357,,,,
703,2020/03/09 01:00:00 AM,10.357,,,,
704,2020/03/09 02:00:00 AM,10.259,,,,
705,2020/03/09 03:00:00 AM,10.259,,,,
706,2020/03/09 04:00:00 AM,10.259,,,,
707,2020/03/09 05:00:00 AM,10.259,,,,
708,2020/03/09 06:00:00 AM,10.259,,,,
709,2020/03/09 07:00:00 AM,10.259,,,,
710,2020/03/09 08:00:00 AM,10.259,,,,
711,2020/03/09 09:00:00 AM,12.304,,,,
712,2020/03/09 10:00:00 AM,16.999,,,,
713,2020/03/09 11:00:00 AM,20.615,,,,
714,2020/03/09 12:00:00 PM,20.901,,,,
715,2020/03/09 01:00:00 PM,20.901,,,,
716,2020/03/09 02:00:00 PM,20.996,,,,
717,2020/03/09 03:00:00 PM,20.996,,,,
718,2020/03/09 04:00:00 PM,20.996,,,,
719,2020/03/09 05:00:00 PM,20.996,,,,
720,2020/03/09 06:00:00 PM,21.091,,,,
721,2020/03/09 07:00:00 PM,20.996,,,,
722,2020/03/09 08:00:00 PM,20.901,,,,
723,2020/03/09 09:00:00 PM,17.950,,,,
724,2020/03/09 10:00:00 PM,13.365,,,,
725,2020/03/09 11:00:00 PM,10.651,,,,
726,2020/03/10 12:00:00 AM,10.357,,,,
727,2020/03/10 01:00:00 AM,10.357,,,,
728,2020/03/10 02:00:00 AM,10.259,,,,
729,2020/03/10 03:00:00 AM,10.259,,,,
730,2020/03/10 04:00:00 AM,10.357,,,,
731,2020/03/10 05:00:00 AM,10.259,,,,
732,2020/03/10 06:00:00 AM,10.259,,,,
733,2020/03/10 07:00:00 AM,10.259,,,,
734,2020/03/10 08:00:00 AM,10.259,,,,
735,2020/03/10 09:00:00 AM,12.304,,,,
736,2020/03/10 10:00:00 AM,16.999,,,,
737,2020/03/10 11:00:00 AM,20.805,,,,
738,2020/03/10 12:00:00 PM,20.996,,,,
739,2020/03/10 01:00:00 PM,21.187,,,,
740,2020/03/10 02:00:00 PM,21.187,,,,
741,2020/03/10 03:00:00 PM,21.187,,,,
742,2020/03/10 04:00:00 PM,21.187,,,,
743,2020/03/10 05:00:00 PM,21.187,,,,
744,2020/03/10 06:00:00 PM,21.187,,,,
745,2020/03/10 07:00:00 PM,21.091,,,,
746,2020/03/10 08:00:00 PM,21.187,,,,
747,2020/03/10 09:00:00 PM,18.236,,,,
748,2020/03/10 10:00:00 PM,13.654,,,,
749,2020/03/10 11:00:00 PM,10.846,,,,
750,2020/03/11 12:00:00 AM,10.455,,,,
751,2020/03/11 01:00:00 AM,10.357,,,,
752,2020/03/11 02:00:00 AM,10.259,,,,
753,2020/03/11 03:00:00 AM,10.259,,,,
754,2020/03/11 04:00:00 AM,10.259,,,,
755,2020/03/11 05:00:00 AM,10.259,,,,
756,2020/03/11 06:00:00 AM,10.259,,,,
757,2020/03/11 07:00:00 AM,10.259,,,,
758,2020/03/11 08:00:00 AM,10.357,,,,
759,2020/03/11 09:00:00 AM,12.207,,,,
760,2020/03/11 10:00:00 AM,16.808,,,,
761,2020/03/11 11:00:00 AM,20.615,,,,
762,2020/03/11 12:00:00 PM,21.091,,,,
763,2020/03/11 01:00:00 PM,21.187,,,,
764,2020/03/11 02:00:00 PM,21.187,,,,
765,2020/03/11 03:00:00 PM,21.282,,,,
766,2020/03/11 04:00:00 PM,21.187,,,,
767,2020/03/11 05:00:00 PM,21.187,,,,
768,2020/03/11 06:00:00 PM,21.282,,,,
769,2020/03/11 07:00:00 PM,21.091,,,,
770,2020/03/11 08:00:00 PM,21.091,,,,
771,2020/03/11 09:00:00 PM,18.236,,,,
772,2020/03/11 10:00:00 PM,13.654,,,,
773,2020/03/11 11:00:00 PM,10.846,,,,
774,2020/03/12 12:00:00 AM,10.455,,,,
775,2020/03/12 01:00:00 AM,10.357,,,,
776,2020/03/12 02:00:00 AM,10.259,,,,
777,2020/03/12 03:00:00 AM,10.259,,,,
778,2020/03/12 04:00:00 AM,10.259,,,,
779,2020/03/12 05:00:00 AM,10.259,,,,
780,2020/03/12 06:00:00 AM,10.357,,,,
781,2020/03/12 07:00:00 AM,10.259,,,,
782,2020/03/12 08:00:00 AM,10.259,,,,
783,2020/03/12 09:00:00 AM,12.690,,,,
784,2020/03/12 10:00:00 AM,17.665,,,,
785,2020/03/12 11:00:00 AM,21.473,,,,
786,2020/03/12 12:00:00 PM,21.569,,,,
787,2020/03/12 01:00:00 PM,21.473,,,,
788,2020/03/12 02:00:00 PM,21.569,,,,
789,2020/03/12 03:00:00 PM,21.473,,,,
790,2020/03/12 04:00:00 PM,21.569,,,,
791,2020/03/12 05:00:00 PM,21.569,,,,
792,2020/03/12 06:00:00 PM,21.569,,,,
793,2020/03/12 07:00:00 PM,21.473,,,,
794,2020/03/12 08:00:00 PM,21.378,,,,
795,2020/03/12 09:00:00 PM,17.570,,,,
796,2020/03/12 10:00:00 PM,12.690,,,,
797,2020/03/12 11:00:00 PM,10.259,,,,
798,2020/03/13 12:00:00 AM,10.161,,,,
799,2020/03/13 01:00:00 AM,10.161,,,,
800,2020/03/13 02:00:00 AM,10.259,,,,
801,2020/03/13 03:00:00 AM,10.161,,,,
802,2020/03/13 04:00:00 AM,10.259,,,,
803,2020/03/13 05:00:00 AM,10.161,,,,
804,2020/03/13 06:00:00 AM,10.161,,,,
805,2020/03/13 07:00:00 AM,10.259,,,,
806,2020/03/13 08:00:00 AM,10.161,,,,
807,2020/03/13 09:00:00 AM,12.690,,,,
808,2020/03/13 10:00:00 AM,17.665,,,,
809,2020/03/13 11:00:00 AM,21.569,,,,
810,2020/03/13 12:00:00 PM,21.569,,,,
811,2020/03/13 01:00:00 PM,21.569,,,,
812,2020/03/13 02:00:00 PM,21.569,,,,
813,2020/03/13 03:00:00 PM,21.569,,,,
814,2020/03/13 04:00:00 PM,21.664,,,,
815,2020/03/13 05:00:00 PM,21.569,,,,
816,2020/03/13 06:00:00 PM,21.664,,,,
817,2020/03/13 07:00:00 PM,21.569,,,,
818,2020/03/13 08:00:00 PM,21.473,,,,
819,2020/03/13 09:00:00 PM,17.570,,,,
820,2020/03/13 10:00:00 PM,12.690,,,,
821,2020/03/13 11:00:00 PM,10.259,,,,
822,2020/03/14 12:00:00 AM,10.259,,,,
823,2020/03/14 01:00:00 AM,10.259,,,,
824,2020/03/14 02:00:00 AM,10.161,,,,
825,2020/03/14 03:00:00 AM,10.161,,,,
826,2020/03/14 04:00:00 AM,10.161,,,,
827,2020/03/14 05:00:00 AM,10.161,,,,
828,2020/03/14 06:00:00 AM,10.161,,,,
829,2020/03/14 07:00:00 AM,10.259,,,,
830,2020/03/14 08:00:00 AM,10.259,,,,
831,2020/03/14 09:00:00 AM,12.690,,,,
832,2020/03/14 10:00:00 AM,17.665,,,,
833,2020/03/14 11:00:00 AM,21.569,,,,
834,2020/03/14 12:00:00 PM,21.569,,,,
835,2020/03/14 01:00:00 PM,21.664,,,,
836,2020/03/14 02:00:00 PM,21.664,,,,
837,2020/03/14 03:00:00 PM,21.664,,,,
838,2020/03/14 04:00:00 PM,21.473,,,,
839,2020/03/14 05:00:00 PM,21.569,,,,
840,2020/03/14 06:00:00 PM,21.569,,,,
841,2020/03/14 07:00:00 PM,21.473,,,,
842,2020/03/14 08:00:00 PM,21.473,,,,
843,2020/03/14 09:00:00 PM,17.570,,,,
844,2020/03/14 10:00:00 PM,12.690,,,,
845,2020/03/14 11:00:00 PM,10.259,,,,
846,2020/03/15 12:00:00 AM,10.259,,,,
847,2020/03/15 01:00:00 AM,10.259,,,,
848,2020/03/15 02:00:00 AM,10.259,,,,
849,2020/03/15 03:00:00 AM,10.161,,,,
850,2020/03/15 04:00:00 AM,10.161,,,,
851,2020/03/15 05:00:00 AM,10.259,,,,
852,2020/03/15 06:00:00 AM,10.259,,,,
853,2020/03/15 07:00:00 AM,10.259,,,,
854,2020/03/15 08:00:00 AM,10.259,,,,
855,2020/03/15 09:00:00 AM,12.690,,,,
856,2020/03/15 10:00:00 AM,17.570,,,,
857,2020/03/15 11:00:00 AM,21.569,,,,
858,2020/03/15 12:00:00 PM,21.473,,,,
859,2020/03/15 01:00:00 PM,21.569,,,,
860,2020/03/15 02:00:00 PM,21.664,,,,
861,2020/03/15 03:00:00 PM,21.569,,,,
862,2020/03/15 04:00:00 PM,21.664,,,,
863,2020/03/15 05:00:00 PM,21.569,,,,
864,2020/03/15 06:00:00 PM,21.569,,,,
865,2020/03/15 07:00:00 PM,21.473,,,,
866,2020/03/15 08:00:00 PM,21.473,,,,
867,2020/03/15 09:00:00 PM,17.570,,,,
868,2020/03/15 10:00:00 PM,12.690,,,,
869,2020/03/15 11:00:00 PM,10.259,,,,
870,2020/03/16 12:00:00 AM,10.259,,,,
871,2020/03/16 01:00:00 AM,10.259,,,,
872,2020/03/16 02:00:00 AM,10.161,,,,
873,2020/03/16 03:00:00 AM,10.161,,,,
874,2020/03/16 04:00:00 AM,10.161,,,,
875,2020/03/16 05:00:00 AM,10.161,,,,
876,2020/03/16 06:00:00 AM,10.161,,,,
877,2020/03/16 07:00:00 AM,10.161,,,,
878,2020/03/16 08:00:00 AM,10.161,,,,
879,2020/03/16 09:00:00 AM,12.690,,,,
880,2020/03/16 10:00:00 AM,17.570,,,,
881,2020/03/16 11:00:00 AM,21.855,,,,
882,2020/03/16 12:00:00 PM,21.855,,,,
883,2020/03/16 01:00:00 PM,21.855,,,,
884,2020/03/16 02:00:00 PM,21.760,,,,
885,2020/03/16 03:00:00 PM,23.869,,,,
886,2020/03/16 04:00:00 PM,23.196,,,,
887,2020/03/16 05:00:00 PM,22.046,,,,
888,2020/03/16 06:00:00 PM,22.429,,,,
889,2020/03/16 06:45:14 PM,,Logged,,,
890,2020/03/16 06:45:15 PM,,,Logged,,
891,2020/03/16 06:45:46 PM,,,,Logged,Logged
